"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Originally_Scheduled_Code_Share_Airline","DOT_ID_Originally_Scheduled_Code_Share_Airline","IATA_Code_Originally_Scheduled_Code_Share_Airline","Flight_Num_Originally_Scheduled_Code_Share_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","Duplicate",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2692","",,"","","DL",19790,"DL","N828DN","2692",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC","37","North Carolina",36,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0605","0559",-6.00,0.00,0.00,-1,"0600-0659",14.00,"0613","0704",6.00,"0735","0710",-25.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,90.00,71.00,51.00,1.00,306.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2693","",,"","","DL",19790,"DL","N900PC","2693",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12451,1245102,31136,"JAX","Jacksonville, FL","FL","12","Florida",33,"2245","2326",41.00,41.00,1.00,2,"2200-2259",20.00,"2346","0030",4.00,"2354","0034",40.00,40.00,1.00,2,"2300-2359",0.00,"",0.00,69.00,68.00,44.00,1.00,270.00,2,40.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2694","",,"","","DL",19790,"DL","N896DN","2694",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14100,1410005,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"2058","2140",42.00,42.00,1.00,2,"2000-2059",12.00,"2152","2312",6.00,"2249","2318",29.00,29.00,1.00,1,"2200-2259",0.00,"",0.00,111.00,98.00,80.00,1.00,666.00,3,26.00,0.00,0.00,0.00,3.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2695","",,"","","DL",19790,"DL","N321US","2695",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1340","1340",0.00,0.00,0.00,0,"1300-1359",13.00,"1353","1439",6.00,"1456","1445",-11.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,136.00,125.00,106.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2695","",,"","","DL",19790,"DL","N321US","2695",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1557","1746",109.00,109.00,1.00,7,"1500-1559",16.00,"1802","2037",6.00,"1856","2043",107.00,107.00,1.00,7,"1800-1859",0.00,"",0.00,119.00,117.00,95.00,1.00,689.00,3,107.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2696","",,"","","DL",19790,"DL","N908DN","2696",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1730","1720",-10.00,0.00,0.00,-1,"1700-1759",12.00,"1732","1927",6.00,"2004","1933",-31.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,94.00,73.00,55.00,1.00,368.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2696","",,"","","DL",19790,"DL","N908DN","2696",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1555","1554",-1.00,0.00,0.00,-1,"1500-1559",15.00,"1609","1603",5.00,"1619","1608",-11.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,84.00,74.00,54.00,1.00,368.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2697","",,"","","DL",19790,"DL","N844DN","2697",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10529,1052906,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,"1038","1031",-7.00,0.00,0.00,-1,"1000-1059",16.00,"1047","1225",4.00,"1250","1229",-21.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,132.00,118.00,98.00,1.00,859.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2697","",,"","","DL",19790,"DL","N844DN","2697",10529,1052906,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1400","1353",-7.00,0.00,0.00,-1,"1400-1459",13.00,"1406","1629",4.00,"1640","1633",-7.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,160.00,160.00,143.00,1.00,859.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2699","",,"","","DL",19790,"DL","N390DA","2699",14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,12478,1247805,31703,"JFK","New York, NY","NY","36","New York",22,"1216","",,,,,"1200-1259",,"","",,"1500","",,,,,"1500-1559",1.00,"B",0.00,164.00,,,1.00,1028.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2700","",,"","","DL",19790,"DL","N906DN","2700",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10529,1052906,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,"0835","0832",-3.00,0.00,0.00,-1,"0800-0859",15.00,"0847","1025",3.00,"1044","1028",-16.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,129.00,116.00,98.00,1.00,859.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2700","",,"","","DL",19790,"DL","N906DN","2700",10529,1052906,30529,"BDL","Hartford, CT","CT","09","Connecticut",11,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1154","1149",-5.00,0.00,0.00,-1,"1100-1159",11.00,"1200","1421",5.00,"1432","1426",-6.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,158.00,157.00,141.00,1.00,859.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2701","",,"","","DL",19790,"DL","N837DN","2701",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,10821,1082106,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,"0800","0751",-9.00,0.00,0.00,-1,"0800-0859",40.00,"0831","1130",6.00,"1139","1136",-3.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,159.00,165.00,119.00,1.00,936.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2702","",,"","","DL",19790,"DL","N354DN","2702",13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1416","1440",24.00,24.00,1.00,1,"1400-1459",11.00,"1451","1614",8.00,"1608","1622",14.00,14.00,0.00,0,"1600-1659",0.00,"",0.00,112.00,102.00,83.00,1.00,594.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2703","",,"","","DL",19790,"DL","N316NB","2703",11624,1162403,31624,"EYW","Key West, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1720","1714",-6.00,0.00,0.00,-1,"1700-1759",9.00,"1723","1855",23.00,"1920","1918",-2.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,120.00,124.00,92.00,1.00,646.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2704","",,"","","DL",19790,"DL","N952AT","2704",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11259,1125904,30194,"DAL","Dallas, TX","TX","48","Texas",74,"0945","0942",-3.00,0.00,0.00,-1,"0900-0959",11.00,"0953","1045",4.00,"1101","1049",-12.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,136.00,127.00,112.00,1.00,721.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2704","",,"","","DL",19790,"DL","N952AT","2704",11259,1125904,30194,"DAL","Dallas, TX","TX","48","Texas",74,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1200","1155",-5.00,0.00,0.00,-1,"1200-1259",11.00,"1206","1437",5.00,"1458","1442",-16.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,118.00,107.00,91.00,1.00,721.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2708","",,"","","DL",19790,"DL","N320US","2708",14307,1430705,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1500","1454",-6.00,0.00,0.00,-1,"1500-1559",12.00,"1506","1738",7.00,"1754","1745",-9.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,174.00,171.00,152.00,1.00,903.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2709","",,"","","DL",19790,"DL","N971AT","2709",12945,1294503,32945,"LEX","Lexington, KY","KY","21","Kentucky",52,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0600","0558",-2.00,0.00,0.00,-1,"0600-0659",13.00,"0611","0712",6.00,"0741","0718",-23.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,101.00,80.00,61.00,1.00,304.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2710","",,"","","DL",19790,"DL","N930DZ","2710",14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1027","1026",-1.00,0.00,0.00,-1,"1000-1059",9.00,"1035","1250",12.00,"1310","1302",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,103.00,96.00,75.00,1.00,630.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2710","",,"","","DL",19790,"DL","N930DZ","2710",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"0805","0803",-2.00,0.00,0.00,-1,"0800-0859",22.00,"0825","0910",4.00,"0917","0914",-3.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,132.00,131.00,105.00,1.00,630.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2712","",,"","","DL",19790,"DL","N944AT","2712",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10868,1086803,30868,"CAE","Columbia, SC","SC","45","South Carolina",37,"2257","2249",-8.00,0.00,0.00,-1,"2200-2259",15.00,"2304","2338",4.00,"2355","2342",-13.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,58.00,53.00,34.00,1.00,192.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2713","",,"","","DL",19790,"DL","N135DQ","2713",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"0842","0838",-4.00,0.00,0.00,-1,"0800-0859",14.00,"0852","1011",3.00,"1035","1014",-21.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,113.00,96.00,79.00,1.00,431.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2713","",,"","","DL",19790,"DL","N135DQ","2713",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1130","1120",-10.00,0.00,0.00,-1,"1100-1159",22.00,"1142","1246",5.00,"1258","1251",-7.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,88.00,91.00,64.00,1.00,431.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2715","",,"","","DL",19790,"DL","N301DU","2715",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1255","1259",4.00,4.00,0.00,0,"1200-1259",12.00,"1311","1527",6.00,"1555","1533",-22.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,180.00,154.00,136.00,1.00,1034.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2716","",,"","","DL",19790,"DL","N826DN","2716",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,"1800","1759",-1.00,0.00,0.00,-1,"1800-1859",16.00,"1815","1847",3.00,"1854","1850",-4.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,54.00,51.00,32.00,1.00,153.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2718","",,"","","DL",19790,"DL","N942AT","2718",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12191,1219102,31453,"HOU","Houston, TX","TX","48","Texas",74,"2133","2137",4.00,4.00,0.00,0,"2100-2159",13.00,"2150","2233",5.00,"2250","2238",-12.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,137.00,121.00,103.00,1.00,696.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2720","",,"","","DL",19790,"DL","N947AT","2720",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,"1354","1411",17.00,17.00,1.00,1,"1300-1359",13.00,"1424","1515",4.00,"1502","1519",17.00,17.00,1.00,1,"1500-1559",0.00,"",0.00,128.00,128.00,111.00,1.00,674.00,3,0.00,0.00,0.00,0.00,17.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2723","",,"","","DL",19790,"DL","N382DN","2723",13342,1334207,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0530","0524",-6.00,0.00,0.00,-1,"0001-0559",11.00,"0535","0813",9.00,"0829","0822",-7.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,119.00,118.00,98.00,1.00,669.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2724","",,"","","DL",19790,"DL","N343DN","2724",12478,1247805,31703,"JFK","New York, NY","NY","36","New York",22,13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,"1530","1537",7.00,7.00,0.00,0,"1500-1559",15.00,"1552","1841",12.00,"1849","1853",4.00,4.00,0.00,0,"1800-1859",0.00,"",0.00,199.00,196.00,169.00,1.00,1089.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2725","",,"","","DL",19790,"DL","N112DU","2725",14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1316","1316",0.00,0.00,0.00,0,"1300-1359",9.00,"1325","1409",5.00,"1423","1414",-9.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,67.00,58.00,44.00,1.00,129.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2725","",,"","","DL",19790,"DL","N112DU","2725",14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"1118","1136",18.00,18.00,1.00,1,"1100-1159",12.00,"1148","1218",6.00,"1220","1224",4.00,4.00,0.00,0,"1200-1259",0.00,"",0.00,62.00,48.00,30.00,1.00,129.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2726","",,"","","DL",19790,"DL","N947AT","2726",15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1557","1605",8.00,8.00,0.00,0,"1500-1559",8.00,"1613","1843",7.00,"1845","1850",5.00,5.00,0.00,0,"1800-1859",0.00,"",0.00,108.00,105.00,90.00,1.00,674.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2727","",,"","","DL",19790,"DL","N896DN","2727",11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0705","0701",-4.00,0.00,0.00,-1,"0700-0759",14.00,"0715","0744",5.00,"0809","0749",-20.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,64.00,48.00,29.00,1.00,153.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2728","",,"","","DL",19790,"DL","N921AT","2728",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12278,1227805,30928,"ICT","Wichita, KS","KS","20","Kansas",62,"0915","0908",-7.00,0.00,0.00,-1,"0900-0959",13.00,"0921","1032",4.00,"1040","1036",-4.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,145.00,148.00,131.00,1.00,782.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2728","",,"","","DL",19790,"DL","N921AT","2728",12278,1227805,30928,"ICT","Wichita, KS","KS","20","Kansas",62,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1135","1135",0.00,0.00,0.00,0,"1100-1159",27.00,"1202","1433",4.00,"1436","1437",1.00,1.00,0.00,0,"1400-1459",0.00,"",0.00,121.00,122.00,91.00,1.00,782.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2729","",,"","","DL",19790,"DL","N6716C","2729",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,"2225","2227",2.00,2.00,0.00,0,"2200-2259",13.00,"2240","2400",4.00,"0005","0004",-1.00,0.00,0.00,-1,"0001-0559",0.00,"",0.00,100.00,97.00,80.00,1.00,515.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2730","",,"","","DL",19790,"DL","N109DN","2730",11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0530","0526",-4.00,0.00,0.00,-1,"0001-0559",9.00,"0535","0656",5.00,"0727","0701",-26.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,117.00,95.00,81.00,1.00,581.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2731","",,"","","DL",19790,"DL","N342NB","2731",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,"2050","2129",39.00,39.00,1.00,2,"2000-2059",11.00,"2140","2315",4.00,"2320","2319",-1.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,210.00,170.00,155.00,1.00,1149.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2732","",,"","","DL",19790,"DL","N877DN","2732",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,"0959","0957",-2.00,0.00,0.00,-1,"0900-0959",17.00,"1014","1045",3.00,"1052","1048",-4.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,53.00,51.00,31.00,1.00,153.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2733","",,"","","DL",19790,"DL","N907DN","2733",11996,1199603,31871,"GSP","Greer, SC","SC","45","South Carolina",37,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1740","1735",-5.00,0.00,0.00,-1,"1700-1759",19.00,"1754","1831",5.00,"1844","1836",-8.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,64.00,61.00,37.00,1.00,153.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2735","",,"","","DL",19790,"DL","N924DZ","2735",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,"2050","2047",-3.00,0.00,0.00,-1,"2000-2059",21.00,"2108","2333",3.00,"2354","2336",-18.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,184.00,169.00,145.00,1.00,1084.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
